"trta","aesoc","aedecod","saffl","procedure","factor","measure","rowno","colno","cellpartno","unit","denominator"
"_ALL_","PSYCHIATRIC DISORDERS","CONFUSIONAL STATE","Y","count","quantity",6,192,4,1,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","CONFUSIONAL STATE","Y","countdistinct","USUBJID",6,192,4,2,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","DELIRIUM","Y","count","quantity",1,193,4,1,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","DELIRIUM","Y","countdistinct","USUBJID",1,193,4,2,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","DELUSION","Y","count","quantity",2,194,4,1,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","DELUSION","Y","countdistinct","USUBJID",2,194,4,2,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","DEPRESSED MOOD","Y","count","quantity",3,195,4,1,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","DEPRESSED MOOD","Y","countdistinct","USUBJID",2,195,4,2,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","DISORIENTATION","Y","count","quantity",1,196,4,1,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","DISORIENTATION","Y","countdistinct","USUBJID",1,196,4,2,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","HALLUCINATION","Y","count","quantity",1,197,4,1,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","HALLUCINATION","Y","countdistinct","USUBJID",1,197,4,2,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","HALLUCINATION, VISUAL","Y","count","quantity",1,198,4,1,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","HALLUCINATION, VISUAL","Y","countdistinct","USUBJID",1,198,4,2,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","INSOMNIA","Y","count","quantity",5,199,4,1,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","INSOMNIA","Y","countdistinct","USUBJID",4,199,4,2,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","IRRITABILITY","Y","count","quantity",3,200,4,1,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","IRRITABILITY","Y","countdistinct","USUBJID",2,200,4,2,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","LIBIDO DECREASED","Y","count","quantity",1,201,4,1,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","LIBIDO DECREASED","Y","countdistinct","USUBJID",1,201,4,2,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","LISTLESS","Y","count","quantity",1,202,4,1,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","LISTLESS","Y","countdistinct","USUBJID",1,202,4,2,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","NIGHTMARE","Y","count","quantity",1,203,4,1,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","NIGHTMARE","Y","countdistinct","USUBJID",1,203,4,2,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","RESTLESSNESS","Y","count","quantity",2,204,4,1,"_NULL_","_NULL_"
"_ALL_","PSYCHIATRIC DISORDERS","RESTLESSNESS","Y","countdistinct","USUBJID",1,204,4,2,"_NULL_","_NULL_"
"_ALL_","RENAL AND URINARY DISORDERS","_ALL_","Y","count","quantity",13,205,4,1,"_NULL_","_NULL_"
"_ALL_","RENAL AND URINARY DISORDERS","_ALL_","Y","countdistinct","USUBJID",11,205,4,2,"_NULL_","_NULL_"
"_ALL_","RENAL AND URINARY DISORDERS","CALCULUS URETHRAL","Y","count","quantity",1,206,4,1,"_NULL_","_NULL_"
"_ALL_","RENAL AND URINARY DISORDERS","CALCULUS URETHRAL","Y","countdistinct","USUBJID",1,206,4,2,"_NULL_","_NULL_"
"_ALL_","RENAL AND URINARY DISORDERS","DYSURIA","Y","count","quantity",2,207,4,1,"_NULL_","_NULL_"
"_ALL_","RENAL AND URINARY DISORDERS","DYSURIA","Y","countdistinct","USUBJID",2,207,4,2,"_NULL_","_NULL_"
"_ALL_","RENAL AND URINARY DISORDERS","ENURESIS","Y","count","quantity",1,208,4,1,"_NULL_","_NULL_"
"_ALL_","RENAL AND URINARY DISORDERS","ENURESIS","Y","countdistinct","USUBJID",1,208,4,2,"_NULL_","_NULL_"
"_ALL_","RENAL AND URINARY DISORDERS","INCONTINENCE","Y","count","quantity",1,209,4,1,"_NULL_","_NULL_"
"_ALL_","RENAL AND URINARY DISORDERS","INCONTINENCE","Y","countdistinct","USUBJID",1,209,4,2,"_NULL_","_NULL_"
"_ALL_","RENAL AND URINARY DISORDERS","MICTURITION URGENCY","Y","count","quantity",4,210,4,1,"_NULL_","_NULL_"
"_ALL_","RENAL AND URINARY DISORDERS","MICTURITION URGENCY","Y","countdistinct","USUBJID",3,210,4,2,"_NULL_","_NULL_"
"_ALL_","RENAL AND URINARY DISORDERS","NEPHROLITHIASIS","Y","count","quantity",2,211,4,1,"_NULL_","_NULL_"
"_ALL_","RENAL AND URINARY DISORDERS","NEPHROLITHIASIS","Y","countdistinct","USUBJID",2,211,4,2,"_NULL_","_NULL_"
"_ALL_","RENAL AND URINARY DISORDERS","POLLAKIURIA","Y","count","quantity",2,212,4,1,"_NULL_","_NULL_"
"_ALL_","RENAL AND URINARY DISORDERS","POLLAKIURIA","Y","countdistinct","USUBJID",1,212,4,2,"_NULL_","_NULL_"
"_ALL_","REPRODUCTIVE SYSTEM AND BREAST DISORDERS","_ALL_","Y","count","quantity",5,213,4,1,"_NULL_","_NULL_"
"_ALL_","REPRODUCTIVE SYSTEM AND BREAST DISORDERS","_ALL_","Y","countdistinct","USUBJID",3,213,4,2,"_NULL_","_NULL_"
"_ALL_","REPRODUCTIVE SYSTEM AND BREAST DISORDERS","BENIGN PROSTATIC HYPERPLASIA","Y","count","quantity",3,214,4,1,"_NULL_","_NULL_"
"_ALL_","REPRODUCTIVE SYSTEM AND BREAST DISORDERS","BENIGN PROSTATIC HYPERPLASIA","Y","countdistinct","USUBJID",2,214,4,2,"_NULL_","_NULL_"
"_ALL_","REPRODUCTIVE SYSTEM AND BREAST DISORDERS","PELVIC PAIN","Y","count","quantity",2,215,4,1,"_NULL_","_NULL_"
"_ALL_","REPRODUCTIVE SYSTEM AND BREAST DISORDERS","PELVIC PAIN","Y","countdistinct","USUBJID",1,215,4,2,"_NULL_","_NULL_"
"_ALL_","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","_ALL_","Y","count","quantity",53,216,4,1,"_NULL_","_NULL_"
"_ALL_","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","_ALL_","Y","countdistinct","USUBJID",30,216,4,2,"_NULL_","_NULL_"
"_ALL_","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","ALLERGIC GRANULOMATOUS ANGIITIS","Y","count","quantity",1,217,4,1,"_NULL_","_NULL_"
"_ALL_","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","ALLERGIC GRANULOMATOUS ANGIITIS","Y","countdistinct","USUBJID",1,217,4,2,"_NULL_","_NULL_"
"_ALL_","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","COUGH","Y","count","quantity",20,218,4,1,"_NULL_","_NULL_"
"_ALL_","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","COUGH","Y","countdistinct","USUBJID",14,218,4,2,"_NULL_","_NULL_"
"_ALL_","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","DYSPHONIA","Y","count","quantity",1,219,4,1,"_NULL_","_NULL_"
"_ALL_","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","DYSPHONIA","Y","countdistinct","USUBJID",1,219,4,2,"_NULL_","_NULL_"
"_ALL_","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","DYSPNOEA","Y","count","quantity",3,220,4,1,"_NULL_","_NULL_"
"_ALL_","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","DYSPNOEA","Y","countdistinct","USUBJID",3,220,4,2,"_NULL_","_NULL_"
"_ALL_","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","EMPHYSEMA","Y","count","quantity",1,221,4,1,"_NULL_","_NULL_"
"_ALL_","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","EMPHYSEMA","Y","countdistinct","USUBJID",1,221,4,2,"_NULL_","_NULL_"
"_ALL_","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","EPISTAXIS","Y","count","quantity",3,222,4,1,"_NULL_","_NULL_"
"_ALL_","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","EPISTAXIS","Y","countdistinct","USUBJID",3,222,4,2,"_NULL_","_NULL_"
"_ALL_","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","HAEMOPTYSIS","Y","count","quantity",2,223,4,1,"_NULL_","_NULL_"
"_ALL_","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","HAEMOPTYSIS","Y","countdistinct","USUBJID",1,223,4,2,"_NULL_","_NULL_"
"_ALL_","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","NASAL CONGESTION","Y","count","quantity",8,224,4,1,"_NULL_","_NULL_"
"_ALL_","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","NASAL CONGESTION","Y","countdistinct","USUBJID",7,224,4,2,"_NULL_","_NULL_"
"_ALL_","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","PHARYNGEAL ERYTHEMA","Y","count","quantity",2,225,4,1,"_NULL_","_NULL_"
"_ALL_","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","PHARYNGEAL ERYTHEMA","Y","countdistinct","USUBJID",1,225,4,2,"_NULL_","_NULL_"
"_ALL_","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","PHARYNGOLARYNGEAL PAIN","Y","count","quantity",2,226,4,1,"_NULL_","_NULL_"
"_ALL_","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","PHARYNGOLARYNGEAL PAIN","Y","countdistinct","USUBJID",2,226,4,2,"_NULL_","_NULL_"
"_ALL_","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","POSTNASAL DRIP","Y","count","quantity",2,227,4,1,"_NULL_","_NULL_"
"_ALL_","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","POSTNASAL DRIP","Y","countdistinct","USUBJID",1,227,4,2,"_NULL_","_NULL_"
"_ALL_","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","PRODUCTIVE COUGH","Y","count","quantity",1,228,4,1,"_NULL_","_NULL_"
"_ALL_","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","PRODUCTIVE COUGH","Y","countdistinct","USUBJID",1,228,4,2,"_NULL_","_NULL_"
"_ALL_","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","RALES","Y","count","quantity",2,229,4,1,"_NULL_","_NULL_"
"_ALL_","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","RALES","Y","countdistinct","USUBJID",1,229,4,2,"_NULL_","_NULL_"
"_ALL_","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","RESPIRATORY TRACT CONGESTION","Y","count","quantity",1,230,4,1,"_NULL_","_NULL_"
"_ALL_","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","RESPIRATORY TRACT CONGESTION","Y","countdistinct","USUBJID",1,230,4,2,"_NULL_","_NULL_"
"_ALL_","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","RHINORRHOEA","Y","count","quantity",4,231,4,1,"_NULL_","_NULL_"
"_ALL_","RESPIRATORY, THORACIC AND MEDIASTINAL DISORDERS","RHINORRHOEA","Y","countdistinct","USUBJID",2,231,4,2,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","_ALL_","Y","count","quantity",276,232,4,1,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","_ALL_","Y","countdistinct","USUBJID",105,232,4,2,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","ACTINIC KERATOSIS","Y","count","quantity",1,233,4,1,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","ACTINIC KERATOSIS","Y","countdistinct","USUBJID",1,233,4,2,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","ALOPECIA","Y","count","quantity",1,234,4,1,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","ALOPECIA","Y","countdistinct","USUBJID",1,234,4,2,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","BLISTER","Y","count","quantity",10,235,4,1,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","BLISTER","Y","countdistinct","USUBJID",6,235,4,2,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","COLD SWEAT","Y","count","quantity",3,236,4,1,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","COLD SWEAT","Y","countdistinct","USUBJID",1,236,4,2,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","DERMATITIS ATOPIC","Y","count","quantity",1,237,4,1,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","DERMATITIS ATOPIC","Y","countdistinct","USUBJID",1,237,4,2,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","DERMATITIS CONTACT","Y","count","quantity",2,238,4,1,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","DERMATITIS CONTACT","Y","countdistinct","USUBJID",1,238,4,2,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","DRUG ERUPTION","Y","count","quantity",1,239,4,1,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","DRUG ERUPTION","Y","countdistinct","USUBJID",1,239,4,2,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","ERYTHEMA","Y","count","quantity",59,240,4,1,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","ERYTHEMA","Y","countdistinct","USUBJID",38,240,4,2,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","HYPERHIDROSIS","Y","count","quantity",17,241,4,1,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","HYPERHIDROSIS","Y","countdistinct","USUBJID",14,241,4,2,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","PRURITUS","Y","count","quantity",84,242,4,1,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","PRURITUS","Y","countdistinct","USUBJID",57,242,4,2,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","PRURITUS GENERALISED","Y","count","quantity",5,243,4,1,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","PRURITUS GENERALISED","Y","countdistinct","USUBJID",2,243,4,2,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","RASH","Y","count","quantity",45,244,4,1,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","RASH","Y","countdistinct","USUBJID",29,244,4,2,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","RASH ERYTHEMATOUS","Y","count","quantity",2,245,4,1,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","RASH ERYTHEMATOUS","Y","countdistinct","USUBJID",2,245,4,2,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","RASH MACULO-PAPULAR","Y","count","quantity",3,246,4,1,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","RASH MACULO-PAPULAR","Y","countdistinct","USUBJID",1,246,4,2,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","RASH PAPULAR","Y","count","quantity",2,247,4,1,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","RASH PAPULAR","Y","countdistinct","USUBJID",1,247,4,2,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","RASH PRURITIC","Y","count","quantity",5,248,4,1,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","RASH PRURITIC","Y","countdistinct","USUBJID",3,248,4,2,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","SKIN EXFOLIATION","Y","count","quantity",2,249,4,1,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","SKIN EXFOLIATION","Y","countdistinct","USUBJID",1,249,4,2,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","SKIN IRRITATION","Y","count","quantity",25,250,4,1,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","SKIN IRRITATION","Y","countdistinct","USUBJID",14,250,4,2,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","SKIN ODOUR ABNORMAL","Y","count","quantity",1,251,4,1,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","SKIN ODOUR ABNORMAL","Y","countdistinct","USUBJID",1,251,4,2,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","SKIN ULCER","Y","count","quantity",2,252,4,1,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","SKIN ULCER","Y","countdistinct","USUBJID",1,252,4,2,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","URTICARIA","Y","count","quantity",5,253,4,1,"_NULL_","_NULL_"
"_ALL_","SKIN AND SUBCUTANEOUS TISSUE DISORDERS","URTICARIA","Y","countdistinct","USUBJID",2,253,4,2,"_NULL_","_NULL_"
"_ALL_","SOCIAL CIRCUMSTANCES","_ALL_","Y","count","quantity",1,254,4,1,"_NULL_","_NULL_"
"_ALL_","SOCIAL CIRCUMSTANCES","_ALL_","Y","countdistinct","USUBJID",1,254,4,2,"_NULL_","_NULL_"
"_ALL_","SOCIAL CIRCUMSTANCES","ALCOHOL USE","Y","count","quantity",1,255,4,1,"_NULL_","_NULL_"
"_ALL_","SOCIAL CIRCUMSTANCES","ALCOHOL USE","Y","countdistinct","USUBJID",1,255,4,2,"_NULL_","_NULL_"
"_ALL_","SURGICAL AND MEDICAL PROCEDURES","_ALL_","Y","count","quantity",5,256,4,1,"_NULL_","_NULL_"
"_ALL_","SURGICAL AND MEDICAL PROCEDURES","_ALL_","Y","countdistinct","USUBJID",5,256,4,2,"_NULL_","_NULL_"
"_ALL_","SURGICAL AND MEDICAL PROCEDURES","ACROCHORDON EXCISION","Y","count","quantity",1,257,4,1,"_NULL_","_NULL_"
"_ALL_","SURGICAL AND MEDICAL PROCEDURES","ACROCHORDON EXCISION","Y","countdistinct","USUBJID",1,257,4,2,"_NULL_","_NULL_"
"_ALL_","SURGICAL AND MEDICAL PROCEDURES","CATARACT OPERATION","Y","count","quantity",2,258,4,1,"_NULL_","_NULL_"
"_ALL_","SURGICAL AND MEDICAL PROCEDURES","CATARACT OPERATION","Y","countdistinct","USUBJID",2,258,4,2,"_NULL_","_NULL_"
"_ALL_","SURGICAL AND MEDICAL PROCEDURES","EYE LASER SURGERY","Y","count","quantity",1,259,4,1,"_NULL_","_NULL_"
"_ALL_","SURGICAL AND MEDICAL PROCEDURES","EYE LASER SURGERY","Y","countdistinct","USUBJID",1,259,4,2,"_NULL_","_NULL_"
"_ALL_","SURGICAL AND MEDICAL PROCEDURES","SKIN LESION EXCISION","Y","count","quantity",1,260,4,1,"_NULL_","_NULL_"
"_ALL_","SURGICAL AND MEDICAL PROCEDURES","SKIN LESION EXCISION","Y","countdistinct","USUBJID",1,260,4,2,"_NULL_","_NULL_"
"_ALL_","VASCULAR DISORDERS","_ALL_","Y","count","quantity",13,261,4,1,"_NULL_","_NULL_"
"_ALL_","VASCULAR DISORDERS","_ALL_","Y","countdistinct","USUBJID",8,261,4,2,"_NULL_","_NULL_"
"_ALL_","VASCULAR DISORDERS","HOT FLUSH","Y","count","quantity",1,262,4,1,"_NULL_","_NULL_"
"_ALL_","VASCULAR DISORDERS","HOT FLUSH","Y","countdistinct","USUBJID",1,262,4,2,"_NULL_","_NULL_"
"_ALL_","VASCULAR DISORDERS","HYPERTENSION","Y","count","quantity",5,263,4,1,"_NULL_","_NULL_"
"_ALL_","VASCULAR DISORDERS","HYPERTENSION","Y","countdistinct","USUBJID",3,263,4,2,"_NULL_","_NULL_"
"_ALL_","VASCULAR DISORDERS","HYPOTENSION","Y","count","quantity",4,264,4,1,"_NULL_","_NULL_"
"_ALL_","VASCULAR DISORDERS","HYPOTENSION","Y","countdistinct","USUBJID",3,264,4,2,"_NULL_","_NULL_"
"_ALL_","VASCULAR DISORDERS","ORTHOSTATIC HYPOTENSION","Y","count","quantity",2,265,4,1,"_NULL_","_NULL_"
"_ALL_","VASCULAR DISORDERS","ORTHOSTATIC HYPOTENSION","Y","countdistinct","USUBJID",1,265,4,2,"_NULL_","_NULL_"
"_ALL_","VASCULAR DISORDERS","WOUND HAEMORRHAGE","Y","count","quantity",1,266,4,1,"_NULL_","_NULL_"
"_ALL_","VASCULAR DISORDERS","WOUND HAEMORRHAGE","Y","countdistinct","USUBJID",1,266,4,2,"_NULL_","_NULL_"
